Time,Ticker,Order,T,Shares,Price,MPID,X
34270657,IBM,7577088,E,100,0,,Q
34270659,IBM,7589805,B,200,1803100,,Q
34270855,IBM,7577088,F,0,0,,Q
34270855,IBM,7594107,S,100,1806400,,Q
34270858,IBM,7594167,B,200,1803300,,Q
34270935,IBM,7594107,D,0,0,,Q
34271002,IBM,7572843,D,0,0,,Q
34271202,IBM,7594167,D,0,0,,Q
34271202,IBM,7589805,D,0,0,,Q
34271205,IBM,7600573,S,200,1806900,,Q
34271270,IBM,7601448,S,100,1808500,,Q
34271271,IBM,7601471,B,200,1802300,,Q
34271271,IBM,7601472,B,200,1801900,,Q
34271602,IBM,7600573,D,0,0,,Q
34271602,IBM,7524469,D,0,0,,Q
34271605,IBM,7605691,S,200,1806900,,Q
34271605,IBM,7605692,S,200,1807300,,Q
34272002,IBM,7605692,D,0,0,,Q
34272002,IBM,7601471,D,0,0,,Q
34272002,IBM,7605691,D,0,0,,Q
34272039,IBM,7613215,B,200,1802100,,Q
34272136,IBM,7615449,B,100,1804400,,Q
34272137,IBM,7615449,F,0,0,,Q
34272139,IBM,7615535,S,200,1806300,,Q
34272139,IBM,7615536,S,200,1806700,,Q
34272402,IBM,7615536,D,0,0,,Q
34272407,IBM,7621738,S,200,1806700,,Q
34272802,IBM,7613215,D,0,0,,Q
34272802,IBM,7601472,D,0,0,,Q
34273016,IBM,7629769,B,200,1803000,,Q
34273016,IBM,7629770,B,200,1802600,,Q
34273402,IBM,7629770,D,0,0,,Q
34273402,IBM,7615535,D,0,0,,Q
34273406,IBM,7635315,B,200,1803500,,Q
34273406,IBM,7635316,S,200,1806300,,Q
34273802,IBM,7635316,D,0,0,,Q
34273806,IBM,7645553,S,200,1806500,,Q
34274202,IBM,7629769,D,0,0,,Q
34274482,IBM,7377221,D,0,0,,Q
34274490,IBM,7376311,D,0,0,,Q
34275185,IBM,7678432,S,100,1809600,,Q
34275185,IBM,7678437,B,100,1800000,,Q
34275289,IBM,7688233,B,300,1802700,,Q
34275294,IBM,7688428,S,300,1807200,,Q
34275819,IBM,1647894,D,0,0,,Q
34276014,IBM,7702338,B,200,1804600,,Q
34276050,IBM,7678437,D,0,0,,Q
34276201,IBM,7706976,B,100,1800000,,Q
34276403,IBM,7645553,D,0,0,,Q
34276403,IBM,7621738,D,0,0,,Q
34276403,IBM,7635315,D,0,0,,Q
34276404,IBM,0,T,100,1806050,,Q
34276404,IBM,7712230,B,100,1804600,,Q
34276406,IBM,7712264,S,200,1807100,,Q
34276406,IBM,7712265,S,200,1807500,,Q
34276409,IBM,7712296,B,200,1805400,,Q
34276443,IBM,7712230,D,0,0,,Q
34276444,IBM,7712673,B,100,1805400,,Q
34276802,IBM,7678432,D,0,0,,Q
34276803,IBM,7712264,D,0,0,,Q
34276803,IBM,7712265,D,0,0,,Q
34276803,IBM,7712296,D,0,0,,Q
34276804,IBM,7706976,D,0,0,,Q
34276806,IBM,7718757,B,200,1805200,,Q
34276806,IBM,7718758,S,200,1806900,,Q
34276806,IBM,7718759,S,200,1807300,,Q
34276955,IBM,7721396,B,100,1800000,,Q
34276958,IBM,7721425,S,100,1809600,,Q
34277403,IBM,7718757,D,0,0,,Q
34278213,IBM,7740157,B,100,1804500,,Q
34278322,IBM,0,T,100,1806200,,Q
34278323,IBM,7741649,B,100,1806200,,Q
34278323,IBM,7741649,F,0,0,,Q
34278323,IBM,7741662,B,100,1806200,,Q
34278323,IBM,7721425,D,0,0,,Q
34278327,IBM,7741711,B,200,1805000,,Q
34278351,IBM,7712673,D,0,0,,Q
34278351,IBM,7742076,B,100,1806200,,Q
34278361,IBM,7741662,E,81,0,,Q
34278361,IBM,7741662,F,0,0,,Q
34278361,IBM,7742076,F,0,0,,Q
34278361,IBM,7742241,S,100,1806300,,Q
34278361,IBM,7742245,S,100,1806700,,Q
34278361,IBM,7742248,B,100,1806200,,Q
34278361,IBM,7742248,E,68,0,,Q
34278361,IBM,7742248,F,0,0,,Q
34278361,IBM,7742257,B,100,1806200,,Q
34278361,IBM,7721396,D,0,0,,Q
34278362,IBM,7742257,F,0,0,,Q
34278362,IBM,7742283,B,100,1806200,,Q
34278362,IBM,7742283,E,47,0,,Q
34278362,IBM,7742299,B,100,1806200,,Q
34278362,IBM,7742303,B,100,1805000,,Q
34278363,IBM,7742303,D,0,0,,Q
34278446,IBM,7742245,D,0,0,,Q
34278456,IBM,7742241,D,0,0,,Q
34278475,IBM,7744292,S,100,1809600,,Q
34278512,IBM,7744754,B,100,1800000,,Q
34278602,IBM,7744292,D,0,0,,Q
34278772,IBM,7747868,S,100,1809600,,Q
34279003,IBM,7718758,D,0,0,,Q
34279891,IBM,7747868,D,0,0,,Q
34280042,IBM,7765274,S,100,1809600,,Q
34280202,IBM,7765274,D,0,0,,Q
34280353,IBM,7771079,S,100,1812000,,Q
34280591,IBM,7377135,F,0,0,,Q
34280591,IBM,0,T,3,1806700,,Q
34280591,IBM,0,T,67,1806800,,Q
34280591,IBM,7774305,B,100,1806500,,Q
34280591,IBM,7774306,B,100,1805600,,Q
34280594,IBM,7774305,F,0,0,,Q
34280594,IBM,7774335,S,200,1807800,,Q
34280674,IBM,7774306,D,0,0,,Q
34280700,IBM,7742283,F,0,0,,Q
34280700,IBM,7742299,E,30,0,,Q
34280700,IBM,7776369,B,100,1806200,,Q
34280700,IBM,7742299,F,0,0,,Q
34280700,IBM,7776369,E,13,0,,Q
34280701,IBM,7776551,B,100,1806200,,Q
34280730,IBM,7744754,D,0,0,,Q
34280803,IBM,7702338,D,0,0,,Q
34280852,IBM,7779239,S,100,1809600,,Q
34280881,IBM,7779556,B,100,1800000,,Q
34281003,IBM,7718759,D,0,0,,Q
34281006,IBM,7779239,D,0,0,,Q
34282592,IBM,7800850,B,100,1802400,,Q
34282592,IBM,7779556,D,0,0,,Q
34282600,IBM,7776551,D,0,0,,Q
34282600,IBM,7776369,D,0,0,,Q
34283517,IBM,7813759,B,2,1485800,,Q
34283739,IBM,7816202,S,200,1808400,,Q
34285158,IBM,7688428,F,0,0,,Q
34285161,IBM,7833288,B,200,1806000,,Q
34285162,IBM,7800850,D,0,0,,Q
34285182,IBM,7833288,E,100,0,,Q
34285403,IBM,7774335,D,0,0,,Q
34285406,IBM,7836416,S,200,1808800,,Q
34285410,IBM,7836450,B,100,1800000,,Q
34285603,IBM,7741711,D,0,0,,Q
34285603,IBM,7833288,D,0,0,,Q
34285603,IBM,7836450,D,0,0,,Q
34285778,IBM,7840179,B,100,1800000,,Q
34286002,IBM,7840179,D,0,0,,Q
34286003,IBM,7816202,D,0,0,,Q
34286003,IBM,7836416,D,0,0,,Q
34286172,IBM,7844724,B,100,1802400,,Q
34286443,IBM,7848278,S,200,1808700,,Q
34286443,IBM,7848279,S,200,1809100,,Q
34286803,IBM,7848278,D,0,0,,Q
34286803,IBM,7848279,D,0,0,,Q
34286805,IBM,7853671,S,200,1808700,,Q
34286805,IBM,7853672,S,200,1809100,,Q
34289524,IBM,7688233,D,0,0,,Q
34290022,IBM,0,T,83,1805900,,Q
34290023,IBM,7895078,B,100,1804500,,Q
34290048,IBM,7844724,D,0,0,,Q
34290051,IBM,7895789,B,300,1803500,,Q
34290074,IBM,7896242,S,300,1808300,,Q
34290080,IBM,7896242,D,0,0,,Q
34290080,IBM,7896318,S,300,1808200,,Q
34290202,IBM,7897924,B,100,1800000,,Q
34297891,IBM,7897924,D,0,0,,Q
34298043,IBM,7993435,B,100,1800000,,Q
34298203,IBM,7853671,D,0,0,,Q
34298203,IBM,7853672,D,0,0,,Q
34298209,IBM,7995666,S,200,1808600,,Q
34298209,IBM,7995667,S,200,1809000,,Q
34302014,IBM,0,T,26,1806600,,Q
34302803,IBM,7995666,D,0,0,,Q
34303603,IBM,8057996,S,200,1809800,,Q
34304266,IBM,8066584,B,55,1805100,,Q
34304267,IBM,7993435,D,0,0,,Q
34304268,IBM,7895078,D,0,0,,Q
34304268,IBM,8066627,B,100,1804800,,Q
34304270,IBM,8066678,B,100,1805100,,Q
34304430,IBM,8068526,B,100,1800000,,Q
34304603,IBM,8057996,D,0,0,,Q
34304625,IBM,7896318,D,0,0,,Q
34304628,IBM,8070558,S,200,1808500,,Q
34304629,IBM,7895789,D,0,0,,Q
34304870,IBM,0,T,100,1806800,,Q
34305003,IBM,8070558,D,0,0,,Q
34305026,IBM,0,T,83,1805600,,Q
34305027,IBM,8068526,D,0,0,,Q
34305044,IBM,0,T,100,1805200,,Q
34305096,IBM,8076242,B,300,1800900,,Q
34305101,IBM,8076280,S,300,1808200,,Q
34305255,IBM,8078556,B,100,1800000,,Q
34305403,IBM,7995667,D,0,0,,Q
34306647,IBM,0,T,80,1805200,,Q
34306648,IBM,8078556,D,0,0,,Q
34306649,IBM,8066627,D,0,0,,Q
34306799,IBM,8096025,B,100,1800000,,Q
34308914,IBM,8066584,D,0,0,,Q
34308915,IBM,8118495,B,55,1805300,,Q
34308916,IBM,8066678,D,0,0,,Q
34308917,IBM,8118519,B,100,1805300,,Q
34308918,IBM,8118540,S,200,1809000,,Q
34308918,IBM,8118541,S,200,1809800,,Q
34309085,IBM,8118495,F,0,0,,Q
34309085,IBM,8118519,E,45,0,,Q
34309085,IBM,8118519,F,0,0,,Q
34309085,IBM,8120323,S,100,1808100,,Q
34309086,IBM,8096025,D,0,0,,Q
34309087,IBM,8120365,B,55,1805300,,Q
34309088,IBM,8120365,D,0,0,,Q
34309089,IBM,8076280,D,0,0,,Q
34309089,IBM,8120394,S,300,1808100,,Q
34309169,IBM,8120323,D,0,0,,Q
34309246,IBM,8122123,B,100,1800000,,Q
34310700,IBM,0,T,83,1804600,,Q
34310700,IBM,8122123,D,0,0,,Q
34310851,IBM,8147116,B,100,1800000,,Q
34311269,IBM,8151569,B,100,1800200,,Q
34315802,IBM,8147116,D,0,0,,Q
34315953,IBM,8202798,B,100,1800000,,Q
34317007,IBM,8216371,S,100,1808100,,Q
34317009,IBM,8216470,B,100,1804500,,Q
34317122,IBM,8202798,D,0,0,,Q
34317273,IBM,8221130,B,100,1800000,,Q
34318109,IBM,8221130,D,0,0,,Q
34318264,IBM,8233010,B,100,1800000,,Q
34319073,IBM,8243147,S,14,1808000,,Q
34319076,IBM,8120394,D,0,0,,Q
34319076,IBM,8243227,S,300,1808000,,Q
34319145,IBM,8243147,D,0,0,,Q
34319149,IBM,8243797,S,14,1808100,,Q
34319304,IBM,8243797,D,0,0,,Q
34319308,IBM,8245458,S,14,1808000,,Q
34319450,IBM,8243227,D,0,0,,Q
34319455,IBM,8076242,D,0,0,,Q
34320044,IBM,7740157,F,0,0,,Q
34320044,IBM,8216470,F,0,0,,Q
34320044,IBM,8254639,S,100,1804500,,Q
34320044,IBM,8254641,S,100,1807900,,Q
34320045,IBM,8233010,D,0,0,,Q
34320052,IBM,8255127,B,300,1800200,,Q
34320057,IBM,8255301,S,300,1808000,,Q
34320065,IBM,8255301,D,0,0,,Q
34320065,IBM,8255696,S,300,1804700,,Q
34320148,IBM,8245458,D,0,0,,Q
34320152,IBM,8257429,S,14,1804400,,Q
34320192,IBM,8254641,D,0,0,,Q
34320192,IBM,8254639,D,0,0,,Q
34320195,IBM,8258059,B,100,1797600,,Q
34320213,IBM,8258303,S,100,1807200,,Q
34320228,IBM,8258303,D,0,0,,Q
34320379,IBM,8260300,S,100,1809600,,Q
34320832,IBM,8272143,S,100,1807200,,Q
34320832,IBM,8260300,D,0,0,,Q
34320965,IBM,8272143,D,0,0,,Q
34321116,IBM,8278238,S,100,1809600,,Q
34321690,IBM,8286407,B,100,1803200,,Q
34321691,IBM,8278238,D,0,0,,Q
34321818,IBM,8257429,D,0,0,,Q
34321821,IBM,8289362,S,14,1804500,,Q
34322004,IBM,8118541,D,0,0,,Q
34322042,IBM,8293064,S,100,1809600,,Q
34322668,IBM,8299896,S,100,1809700,,Q
34323030,IBM,8293064,D,0,0,,Q
34323050,IBM,8304995,S,200,1806400,,Q
34323180,IBM,8306497,B,100,1800000,,Q
34323180,IBM,8306499,S,100,1809600,,Q
34323303,IBM,8289362,D,0,0,,Q
34323307,IBM,8307866,S,14,1804700,,Q
34323404,IBM,8118540,D,0,0,,Q
34324039,IBM,8316313,S,200,1807500,,Q
34324404,IBM,8304995,D,0,0,,Q
34324410,IBM,8320007,S,200,1806600,,Q
34325066,IBM,8327395,B,100,1803300,,Q
34325404,IBM,8320007,D,0,0,,Q
34326726,IBM,0,T,83,1804600,,Q
34326726,IBM,8255696,E,17,0,,Q
34326726,IBM,8255696,E,200,0,,Q
34326726,IBM,8255696,E,5,0,,Q
34326726,IBM,8255696,F,0,0,,Q
34326726,IBM,8307866,F,0,0,,Q
34326726,IBM,8354203,B,100,1803000,,Q
34326728,IBM,8354941,S,200,1808300,,Q
34326785,IBM,8306499,D,0,0,,Q
34326808,IBM,8354203,D,0,0,,Q
34327204,IBM,8316313,D,0,0,,Q
34327354,IBM,8371342,B,100,1805200,,Q
34327604,IBM,8354941,D,0,0,,Q
34328137,IBM,0,T,43,1805600,,Q
34328137,IBM,8371342,E,57,0,,Q
34328138,IBM,8371342,F,0,0,,Q
34328138,IBM,8383864,S,100,1805200,,Q
34328138,IBM,8383866,S,100,1808000,,Q
34328143,IBM,8384073,S,200,1807000,,Q
34328143,IBM,8384074,S,200,1807900,,Q
34328284,IBM,8383864,D,0,0,,Q
34328284,IBM,8383866,D,0,0,,Q
34328404,IBM,8384073,D,0,0,,Q
34328802,IBM,8306497,D,0,0,,Q
34328804,IBM,8384074,D,0,0,,Q
34330246,IBM,8286407,D,0,0,,Q
34330895,IBM,8422427,S,200,1809000,,Q
34330895,IBM,8422428,S,200,1810000,,Q
34331046,IBM,8424029,B,100,1800000,,Q
34333914,IBM,8459488,B,100,1803000,,Q
34334426,IBM,8255127,D,0,0,,Q
34335000,IBM,8459488,D,0,0,,Q
34335046,IBM,0,T,100,1803400,,Q
34335060,IBM,8475691,B,300,1799500,,Q
34335124,IBM,8479715,S,300,1808100,,Q
34336431,IBM,8505428,B,100,1805200,,Q
34336432,IBM,8505428,F,0,0,,Q
34337919,IBM,8523477,B,100,1803000,,Q
34341805,IBM,8422427,D,0,0,,Q
34342454,IBM,8578974,S,200,1808400,,Q
34342805,IBM,8422428,D,0,0,,Q
34343205,IBM,8578974,D,0,0,,Q
34343539,IBM,8591873,S,200,1808400,,Q
34343539,IBM,8591874,S,200,1809400,,Q
34344531,IBM,8479715,D,0,0,,Q
34344531,IBM,8603795,S,300,1805000,,Q
34344678,IBM,8605615,S,100,1809600,,Q
34345763,IBM,8617774,B,300,1485800,,Q
34347529,IBM,0,T,100,1804800,,Q
34347529,IBM,0,T,100,1804900,,Q
34347529,IBM,8603795,E,100,0,,Q
34347529,IBM,0,T,99,1804900,,Q
34347530,IBM,0,T,101,1804900,,Q
34347530,IBM,8603795,E,7,0,,Q
34347530,IBM,8603795,E,2,0,,Q
34347530,IBM,8605615,D,0,0,,Q
34347530,IBM,8603795,E,1,0,,Q
34347532,IBM,8603795,E,62,0,,Q
34347694,IBM,8640677,S,100,1809600,,Q
34349509,IBM,8603795,D,0,0,,Q
34349510,IBM,8640677,D,0,0,,Q
34349514,IBM,8475691,D,0,0,,Q
34349805,IBM,8591873,D,0,0,,Q
34350032,IBM,8667450,B,300,1799400,,Q
34350037,IBM,8667543,S,300,1808100,,Q
34351033,IBM,8677759,B,900,1803800,,Q
34357914,IBM,4987735,D,0,0,,Q
34357914,IBM,5047829,D,0,0,,Q
34357914,IBM,8747540,S,100,1804900,,Q
34357914,IBM,8747541,B,100,1798600,TMBR,Q
34357914,IBM,8747542,S,100,1808500,TMBR,Q
34357915,IBM,8747540,F,0,0,,Q
34357915,IBM,8747542,D,0,0,TMBR,Q
34357915,IBM,8747562,S,100,1808600,TMBR,Q
34357915,IBM,0,T,100,1804000,,Q
34357915,IBM,0,T,200,1803900,,Q
34357915,IBM,8677759,E,100,0,,Q
34357915,IBM,8677759,E,200,0,,Q
34357915,IBM,8677759,E,200,0,,Q
34357915,IBM,0,T,100,1803900,,Q
34357916,IBM,0,T,100,1804200,,Q
34357916,IBM,0,T,100,1804100,,Q
34357916,IBM,8677759,E,300,0,,Q
34357916,IBM,0,T,82,1804000,,Q
34357916,IBM,0,T,18,1804000,,Q
34357916,IBM,8677759,F,0,0,,Q
34357916,IBM,0,T,382,1803800,,Q
34357916,IBM,8747609,S,100,1803900,,Q
34357916,IBM,0,T,918,1803800,,Q
34357916,IBM,8747541,D,0,0,TMBR,Q
34357916,IBM,8747611,B,100,1798200,TMBR,Q
34357916,IBM,8747613,S,100,1808000,,Q
34357916,IBM,0,T,500,1803800,,Q
34357916,IBM,8747609,F,0,0,,Q
34357916,IBM,8667450,D,0,0,,Q
34357916,IBM,8747629,B,200,1803800,,Q
34357916,IBM,8424029,D,0,0,,Q
34357917,IBM,0,T,100,1804900,,Q
34357917,IBM,8747681,B,100,1803800,,Q
34357919,IBM,8747681,D,0,0,,Q
34357919,IBM,8747744,B,100,1803300,,Q
34357919,IBM,0,T,100,1803900,,Q
34357919,IBM,8747629,F,0,0,,Q
34357922,IBM,8327395,F,0,0,,Q
34357922,IBM,8747744,F,0,0,,Q
34357922,IBM,8747611,D,0,0,TMBR,Q
34357922,IBM,8747801,B,100,1797900,TMBR,Q
34357923,IBM,8747802,B,100,1800000,,Q
34357923,IBM,8747805,B,1300,1800000,,Q
34357923,IBM,8747814,B,100,1787500,,Q
34357923,IBM,8747818,B,100,1780000,,Q
34357923,IBM,8747819,B,100,1780000,,Q
34357924,IBM,8747821,B,100,1771500,,Q
34357924,IBM,8747822,B,150,1778000,,Q
34357924,IBM,8747824,B,100,1775000,,Q
34357924,IBM,8747827,B,300,1770000,,Q
34357924,IBM,8747828,B,100,1770000,,Q
34357924,IBM,8747830,B,100,1763700,,Q
34357924,IBM,8747833,B,200,1760000,,Q
34357924,IBM,8747834,B,60,1763800,,Q
34357924,IBM,8747841,B,100,1750500,,Q
34357925,IBM,8747842,B,100,1750500,,Q
34357925,IBM,8747843,B,100,1750500,,Q
34357925,IBM,8747845,B,300,1750000,,Q
34357925,IBM,8747846,B,150,1750000,,Q
34357925,IBM,8747847,B,500,1750000,,Q
34357925,IBM,8747848,B,100,1750000,,Q
34357925,IBM,8747851,B,200,1750000,,Q
34357925,IBM,8747852,B,100,1744500,,Q
34357925,IBM,8747854,B,100,1740500,,Q
34357926,IBM,8747856,B,200,1740500,,Q
34357926,IBM,8747857,B,115,1740500,,Q
34357926,IBM,8747858,B,750,1740500,,Q
34357926,IBM,8747861,B,10,1735600,,Q
34357926,IBM,8747862,B,100,1738000,,Q
34357926,IBM,8747864,B,100,1740000,,Q
34357926,IBM,8747867,B,600,1730500,,Q
34357926,IBM,8747872,B,100,1726700,,Q
34357927,IBM,8747874,B,100,1720500,,Q
34357927,IBM,8747876,B,100,1720500,,Q
34357927,IBM,8747877,B,100,1720500,,Q
34357927,IBM,8747881,B,200,1720000,,Q
34357927,IBM,8747882,B,100,1719200,,Q
34357927,IBM,8747884,B,703,1717200,,Q
34357927,IBM,8747886,B,100,1715500,,Q
34357927,IBM,8747888,B,100,1716300,,Q
34357927,IBM,8747894,B,100,1714800,,Q
34357927,IBM,8747895,B,200,1715500,,Q
34357927,IBM,8747900,B,10,1711500,,Q
34357928,IBM,8747913,B,150,1700000,,Q
34357928,IBM,8747914,B,175,1710500,,Q
34357928,IBM,8747915,B,500,1700500,,Q
34357928,IBM,8747920,B,200,1700000,,Q
34357928,IBM,8747921,B,100,1710500,,Q
34357928,IBM,8747922,B,1000,1800100,,Q
34357928,IBM,8747925,B,100,1699000,,Q
34357928,IBM,8747926,B,100,1700000,,Q
34357928,IBM,8747931,B,100,1797700,,Q
34357928,IBM,8747932,B,300,1690600,,Q
34357928,IBM,8747933,B,110,1795000,,Q
34357928,IBM,8747934,B,107,1690500,,Q
34357929,IBM,8747936,B,300,1792200,,Q
34357929,IBM,8747937,B,100,1690500,,Q
34357929,IBM,8747938,B,100,1770000,,Q
34357929,IBM,8747939,B,100,1690500,,Q
34357929,IBM,8747941,B,100,1690500,,Q
34357929,IBM,8747942,B,100,1761000,,Q
34357929,IBM,8747944,B,100,1690500,,Q
34357929,IBM,8747948,B,200,1680500,,Q
34357929,IBM,8747949,B,500,1690500,,Q
34357929,IBM,8747953,B,150,1750000,,Q
34357929,IBM,8747954,B,100,1689800,,Q
34357929,IBM,8747957,B,100,1680400,,Q
34357929,IBM,8747958,B,25,1740500,,Q
34357929,IBM,8747960,B,10,1690000,,Q
34357930,IBM,8747961,B,125,1673700,,Q
34357930,IBM,8747964,B,100,1660500,,Q
34357930,IBM,8747965,B,100,1750000,,Q
34357930,IBM,8747966,B,50,1747600,,Q
34357930,IBM,8747967,B,200,1650000,,Q
34357930,IBM,8747968,B,200,1730100,,Q
34357930,IBM,8747969,B,100,1660500,,Q
34357930,IBM,8747970,B,100,1739100,,Q
34357930,IBM,8747971,B,100,1640500,,Q
34357930,IBM,8747972,B,200,1735500,,Q
34357930,IBM,8747975,B,500,1645500,,Q
34357930,IBM,8747976,B,100,1730000,,Q
34357930,IBM,8747977,B,500,1652800,,Q
34357930,IBM,8747978,B,100,1640500,,Q
34357930,IBM,8747979,B,200,1610500,,Q
34357930,IBM,8747980,B,100,1725500,,Q
34357930,IBM,8747981,B,100,1720300,,Q
34357930,IBM,8747982,B,100,1600000,,Q
34357930,IBM,8747983,B,25,1640500,,Q
34357930,IBM,8747984,B,100,1640500,,Q
34357930,IBM,8747985,B,200,1620000,,Q
34357930,IBM,8747986,B,100,1715500,,Q
34357931,IBM,8747987,B,120,1715500,,Q
34357931,IBM,8747988,B,100,1600000,,Q
34357931,IBM,8747989,B,126,1600000,,Q
34357931,IBM,8747990,B,100,1715500,,Q
34357931,IBM,8747991,B,100,1590500,,Q
34357931,IBM,8747995,B,100,1715500,,Q
34357931,IBM,8747996,B,200,1590500,,Q
34357931,IBM,8747999,B,300,1710500,,Q
34357931,IBM,8748000,B,15,1590500,,Q
34357931,IBM,8748004,B,100,1590500,,Q
34357931,IBM,8748006,B,20,1555500,,Q
34357931,IBM,8748008,B,200,1701500,,Q
34357931,IBM,8748011,B,500,1590500,,Q
34357931,IBM,8748013,B,150,1698500,,Q
34357932,IBM,8748015,B,100,1283000,,Q
34357932,IBM,8748016,B,100,1570500,,Q
34357932,IBM,8748017,B,100,1695000,,Q
34357932,IBM,8748022,B,100,1551100,,Q
34357932,IBM,8748023,B,200,1692100,,Q
34357932,IBM,8748026,B,100,1690500,,Q
34357932,IBM,8748029,B,200,1690500,,Q
34357932,IBM,8748031,B,125,1485500,,Q
34357932,IBM,8748034,B,300,1690500,,Q
34357932,IBM,8748038,B,6,1465600,,Q
34357932,IBM,8748040,B,100,1690500,,Q
34357932,IBM,8748041,S,500,1819900,,Q
34357932,IBM,8748044,B,100,1454800,,Q
34357933,IBM,8748046,B,100,1650000,,Q
34357933,IBM,8748050,B,100,1640500,,Q
34357933,IBM,8748051,S,469,1835500,,Q
34357933,IBM,8748054,B,100,1640500,,Q
34357933,IBM,8748055,B,200,1040500,,Q
34357933,IBM,8748059,B,200,1611000,,Q
34357933,IBM,8748060,B,5,903300,,Q
34357933,IBM,8748061,S,300,1840400,,Q
34357933,IBM,8748063,S,50,1844800,,Q
34357933,IBM,8748064,B,100,1590500,,Q
34357933,IBM,8748065,B,2,156700,,Q
34357933,IBM,8748066,B,200,1589100,,Q
34357933,IBM,8748067,B,200,1790000,,Q
34357933,IBM,8748069,S,500,1850000,,Q
34357933,IBM,8748072,B,150,1780000,,Q
34357933,IBM,8748073,S,100,1850000,,Q
34357933,IBM,8748075,B,50,1551500,,Q
34357933,IBM,8748076,S,130,1850000,,Q
34357934,IBM,8748077,B,1547,1775500,,Q
34357934,IBM,8748078,B,10,1492000,,Q
34357934,IBM,8748079,B,50,1250000,,Q
34357934,IBM,8748080,S,100,1850000,,Q
34357934,IBM,8748082,B,120,1770000,,Q
34357934,IBM,8748083,S,843,1850700,,Q
34357934,IBM,8748086,S,100,1850000,,Q
34357934,IBM,8748087,B,100,1760000,,Q
34357934,IBM,8748089,S,200,1850000,,Q
34357934,IBM,8748091,S,120,1854500,,Q
34357934,IBM,8748092,S,100,1859800,,Q
34357934,IBM,8748093,B,100,1753000,,Q
34357934,IBM,8748094,S,100,1850000,,Q
34357934,IBM,8748095,S,100,1855000,,Q
34357934,IBM,8748097,B,150,1750000,,Q
34357934,IBM,8748098,S,1000,1850000,,Q
34357934,IBM,8748099,S,100,1862000,,Q
34357934,IBM,8748100,S,100,1853700,,Q
34357934,IBM,8748101,B,200,1750000,,Q
34357934,IBM,8748102,S,300,1867500,,Q
34357934,IBM,8748103,S,200,1855000,,Q
34357934,IBM,8748104,B,100,1750000,,Q
34357935,IBM,8748106,S,100,1880000,,Q
34357935,IBM,8748109,S,1000,1860000,,Q
34357935,IBM,8748110,S,150,1880000,,Q
34357935,IBM,8748112,B,200,1750000,,Q
34357935,IBM,8748115,S,100,1889000,,Q
34357935,IBM,8748116,S,167,1870000,,Q
34357935,IBM,8748120,S,200,1890000,,Q
34357935,IBM,8748125,B,250,1750000,,Q
34357935,IBM,8748126,B,143,1750000,,Q
34357935,IBM,8748128,S,100,1898000,,Q
34357935,IBM,8748129,S,200,1895000,,Q
34357935,IBM,8748130,B,200,1750000,,Q
34357935,IBM,8748131,S,135,1899500,,Q
34357935,IBM,8748132,S,761,1860000,,Q
34357935,IBM,8748133,B,134,1740500,,Q
34357935,IBM,8748134,S,400,1898000,,Q
34357935,IBM,8748135,S,100,1900000,,Q
34357935,IBM,8748138,S,1059,1899900,,Q
34357935,IBM,8748139,B,100,1740500,,Q
34357935,IBM,8748140,S,200,1900000,,Q
34357935,IBM,8748142,B,200,1740500,,Q
34357935,IBM,8748143,S,500,1900000,,Q
34357936,IBM,8748149,B,150,1740000,,Q
34357936,IBM,8748150,S,371,1900000,,Q
34357936,IBM,8748151,S,300,1910000,,Q
34357936,IBM,8748152,B,200,1739500,,Q
34357936,IBM,8748153,S,240,1910000,,Q
34357936,IBM,8748154,S,120,1930700,,Q
34357936,IBM,8748155,B,500,1730000,,Q
34357936,IBM,8748157,B,500,1729500,,Q
34357936,IBM,8748160,S,250,1938200,,Q
34357936,IBM,8748161,S,200,1940000,,Q
34357936,IBM,8748164,B,1000,1725500,,Q
34357936,IBM,8748165,S,100,1947000,,Q
34357936,IBM,8748166,S,150,1940000,,Q
34357936,IBM,8748168,B,300,1720500,,Q
34357936,IBM,8748169,S,100,1950000,,Q
34357936,IBM,8748173,S,5,1942400,,Q
34357936,IBM,8748175,S,100,1897500,,Q
34357937,IBM,8748176,B,100,1720000,,Q
34357937,IBM,8748178,S,14,1953400,,Q
34357937,IBM,8748179,S,100,1950000,,Q
34357937,IBM,8748180,S,100,1898000,,Q
34357937,IBM,8748181,S,100,1880000,,Q
34357937,IBM,8748183,B,100,1715500,,Q
34357937,IBM,8748184,S,1000,1960000,,Q
34357937,IBM,8748187,S,10,1899500,,Q
34357937,IBM,8748188,S,200,1968800,,Q
34357937,IBM,8748189,S,100,1950000,,Q
34357937,IBM,8748194,B,100,1710500,,Q
34357937,IBM,8748195,S,80,1950000,,Q
34357937,IBM,8748196,B,100,1710500,,Q
34357937,IBM,8748197,S,150,1959900,,Q
34357937,IBM,8748201,S,500,1960000,,Q
34357937,IBM,8748205,B,300,1700500,,Q
34357937,IBM,8748206,S,1317,1998000,,Q
34357937,IBM,8748207,S,100,1965600,,Q
34357937,IBM,8748209,B,100,1710000,,Q
34357937,IBM,8748211,S,100,2000000,,Q
34357938,IBM,8748217,S,200,2000000,,Q
34357938,IBM,8748218,S,200,2000000,,Q
34357938,IBM,8748219,S,100,1966900,,Q
34357938,IBM,8748220,B,500,1695500,,Q
